id,label
train_028268,5
train_028269,7
train_028270,6
train_028271,9
train_028272,4
train_028273,8
train_028274,9
train_028275,0
train_028276,7
train_028277,4
train_028278,2
train_028279,9
train_028280,0
train_028281,2
train_028282,6
train_028283,8
train_028284,9
train_028285,0
train_028286,3
train_028287,8
train_028288,5
train_028289,6
train_028290,9
train_028291,0
train_028292,8
train_028293,3
train_028294,1
train_028295,2
train_028296,3
train_028297,3
train_028298,1
train_028299,2
train_028300,8
train_028301,7
train_028302,8
train_028303,7
train_028304,7
train_028305,3
train_028306,2
train_028307,8
train_028308,8
train_028309,3
train_028310,9
train_028311,3
train_028312,1
train_028313,0
train_028314,7
train_028315,6
train_028316,4
train_028317,1
train_028318,4
train_028319,6
train_028320,2
train_028321,9
train_028322,7
train_028323,2
train_028324,2
train_028325,3
train_028326,5
train_028327,6
train_028328,3
train_028329,9
train_028330,4
train_028331,0
train_028332,2
train_028333,3
train_028334,5
train_028335,7
train_028336,7
train_028337,5
train_028338,2
train_028339,9
train_028340,4
train_028341,2
train_028342,8
train_028343,6
train_028344,8
train_028345,0
train_028346,1
train_028347,7
train_028348,7
train_028349,3
train_028350,4
train_028351,1
train_028352,6
train_028353,8
train_028354,9
train_028355,0
train_028356,1
train_028357,7
train_028358,8
train_028359,4
train_028360,9
train_028361,0
train_028362,1
train_028363,1
train_028364,8
train_028365,2
train_028366,9
train_028367,2
train_028368,7
train_028369,3
train_028370,9
train_028371,3
train_028372,9
train_028373,1
train_028374,1
train_028375,4
train_028376,7
train_028377,8
train_028378,2
train_028379,0
train_028380,7
train_028381,0
train_028382,2
train_028383,2
train_028384,1
train_028385,8
train_028386,7
train_028387,0
train_028388,9
train_028389,0
train_028390,6
train_028391,2
train_028392,9
train_028393,5
train_028394,1
train_028395,8
train_028396,5
train_028397,4
train_028398,1
train_028399,5
train_028400,6
train_028401,7
train_028402,2
train_028403,4
train_028404,6
train_028405,8
train_028406,8
train_028407,7
train_028408,6
train_028409,5
train_028410,8
train_028411,3
train_028412,0
train_028413,4
train_028414,0
train_028415,4
train_028416,4
train_028417,7
train_028418,3
train_028419,8
train_028420,3
train_028421,5
train_028422,0
train_028423,5
train_028424,8
train_028425,4
train_028426,4
train_028427,1
train_028428,7
train_028429,0
train_028430,4
train_028431,1
train_028432,3
train_028433,2
train_028434,4
train_028435,7
train_028436,1
train_028437,9
train_028438,3
train_028439,5
train_028440,8
train_028441,9
train_028442,1
train_028443,3
train_028444,8
train_028445,8
train_028446,3
train_028447,9
train_028448,9
train_028449,4
train_028450,2
train_028451,1
train_028452,3
train_028453,3
train_028454,4
train_028455,6
train_028456,0
train_028457,8
train_028458,4
train_028459,0
train_028460,9
train_028461,3
train_028462,4
train_028463,4
train_028464,4
train_028465,3
train_028466,0
train_028467,5
train_028468,6
train_028469,5
train_028470,1
train_028471,9
train_028472,1
train_028473,5
train_028474,9
train_028475,2
train_028476,5
train_028477,3
train_028478,7
train_028479,7
train_028480,3
train_028481,8
train_028482,7
train_028483,4
train_028484,9
train_028485,3
train_028486,6
train_028487,2
train_028488,1
train_028489,3
train_028490,7
train_028491,7
train_028492,0
train_028493,6
train_028494,9
train_028495,6
train_028496,6
train_028497,9
train_028498,7
train_028499,0
train_028500,4
train_028501,0
train_028502,8
train_028503,6
train_028504,4
train_028505,2
train_028506,5
train_028507,9
train_028508,7
train_028509,8
train_028510,8
train_028511,3
train_028512,4
train_028513,2
train_028514,3
train_028515,5
train_028516,8
train_028517,1
train_028518,2
train_028519,0
train_028520,4
train_028521,7
train_028522,2
train_028523,3
train_028524,7
train_028525,6
train_028526,1
train_028527,6
train_028528,4
train_028529,0
train_028530,7
train_028531,3
train_028532,7
train_028533,8
train_028534,8
train_028535,1
train_028536,7
train_028537,0
train_028538,9
train_028539,0
train_028540,6
train_028541,7
train_028542,6
train_028543,2
train_028544,6
train_028545,9
train_028546,9
train_028547,9
train_028548,5
train_028549,3
train_028550,1
train_028551,4
train_028552,6
train_028553,4
train_028554,2
train_028555,9
train_028556,5
train_028557,6
train_028558,3
train_028559,4
train_028560,6
train_028561,7
train_028562,7
train_028563,4
train_028564,1
train_028565,3
train_028566,4
train_028567,6
train_028568,1
train_028569,3
train_028570,9
train_028571,0
train_028572,4
train_028573,7
train_028574,4
train_028575,3
train_028576,4
train_028577,6
train_028578,5
train_028579,8
train_028580,3
train_028581,6
train_028582,2
train_028583,9
train_028584,5
train_028585,0
train_028586,9
train_028587,7
train_028588,1
train_028589,8
train_028590,6
train_028591,9
train_028592,9
train_028593,9
train_028594,5
train_028595,0
train_028596,5
train_028597,8
train_028598,3
train_028599,9
train_028600,7
train_028601,8
train_028602,7
train_028603,8
train_028604,0
train_028605,1
train_028606,6
train_028607,6
train_028608,5
train_028609,3
train_028610,5
train_028611,8
train_028612,9
train_028613,9
train_028614,0
train_028615,6
train_028616,0
train_028617,6
train_028618,8
train_028619,2
train_028620,9
train_028621,0
train_028622,9
train_028623,5
train_028624,6
train_028625,8
train_028626,3
train_028627,5
train_028628,3
train_028629,7
train_028630,4
train_028631,5
train_028632,4
train_028633,5
train_028634,3
train_028635,2
train_028636,7
train_028637,6
train_028638,3
train_028639,2
train_028640,0
train_028641,4
train_028642,2
train_028643,9
train_028644,9
train_028645,9
train_028646,9
train_028647,8
train_028648,6
train_028649,7
train_028650,1
train_028651,3
train_028652,3
train_028653,1
train_028654,4
train_028655,7
train_028656,9
train_028657,7
train_028658,9
train_028659,8
train_028660,9
train_028661,6
train_028662,6
train_028663,2
train_028664,7
train_028665,3
train_028666,9
train_028667,4
train_028668,4
train_028669,1
train_028670,9
train_028671,6
train_028672,7
train_028673,9
train_028674,8
train_028675,0
train_028676,7
train_028677,3
train_028678,4
train_028679,0
train_028680,6
train_028681,7
train_028682,5
train_028683,5
train_028684,3
train_028685,5
train_028686,1
train_028687,5
train_028688,7
train_028689,5
train_028690,1
train_028691,1
train_028692,7
train_028693,8
train_028694,5
train_028695,3
train_028696,8
train_028697,8
train_028698,7
train_028699,5
train_028700,6
train_028701,5
train_028702,0
train_028703,1
train_028704,3
train_028705,3
train_028706,1
train_028707,7
train_028708,7
train_028709,7
train_028710,0
train_028711,0
train_028712,8
train_028713,1
train_028714,6
train_028715,0
train_028716,7
train_028717,0
train_028718,7
train_028719,8
train_028720,7
train_028721,0
train_028722,8
train_028723,5
train_028724,2
train_028725,6
train_028726,4
train_028727,4
train_028728,4
train_028729,7
train_028730,3
train_028731,8
train_028732,3
train_028733,4
train_028734,4
train_028735,5
train_028736,5
train_028737,4
train_028738,3
train_028739,6
train_028740,3
train_028741,1
train_028742,4
train_028743,8
train_028744,0
train_028745,8
train_028746,7
train_028747,3
train_028748,2
train_028749,0
train_028750,5
train_028751,6
train_028752,1
train_028753,3
train_028754,8
train_028755,6
train_028756,5
train_028757,4
train_028758,0
train_028759,9
train_028760,9
train_028761,7
train_028762,5
train_028763,1
train_028764,0
train_028765,3
train_028766,5
train_028767,2
train_028768,7
train_028769,4
train_028770,1
train_028771,7
train_028772,5
train_028773,7
train_028774,9
train_028775,5
train_028776,7
train_028777,7
train_028778,8
train_028779,7
train_028780,7
train_028781,3
train_028782,0
train_028783,4
train_028784,7
train_028785,3
train_028786,3
train_028787,1
train_028788,4
train_028789,1
train_028790,0
train_028791,0
train_028792,8
train_028793,6
train_028794,0
train_028795,6
train_028796,1
train_028797,3
train_028798,8
train_028799,0
train_028800,2
train_028801,7
train_028802,5
train_028803,5
train_028804,4
train_028805,6
train_028806,4
train_028807,1
train_028808,2
train_028809,6
train_028810,0
train_028811,6
train_028812,1
train_028813,1
train_028814,9
train_028815,8
train_028816,9
train_028817,9
train_028818,0
train_028819,6
train_028820,8
train_028821,8
train_028822,0
train_028823,3
train_028824,5
train_028825,9
train_028826,4
train_028827,7
train_028828,9
train_028829,2
train_028830,0
train_028831,5
train_028832,9
train_028833,7
train_028834,7
train_028835,8
train_028836,1
train_028837,9
train_028838,7
train_028839,4
train_028840,0
train_028841,8
train_028842,6
train_028843,7
train_028844,3
train_028845,6
train_028846,9
train_028847,0
train_028848,5
train_028849,3
train_028850,4
train_028851,8
train_028852,8
train_028853,7
train_028854,2
train_028855,8
train_028856,6
train_028857,5
train_028858,6
train_028859,8
train_028860,0
train_028861,7
train_028862,3
train_028863,4
train_028864,4
train_028865,7
train_028866,1
train_028867,9
train_028868,9
train_028869,4
train_028870,5
train_028871,0
train_028872,0
train_028873,6
train_028874,6
train_028875,3
train_028876,1
train_028877,0
train_028878,9
train_028879,4
train_028880,2
train_028881,9
train_028882,2
train_028883,9
train_028884,5
train_028885,7
train_028886,0
train_028887,1
train_028888,6
train_028889,3
train_028890,5
train_028891,9
train_028892,5
train_028893,1
train_028894,0
train_028895,2
train_028896,0
train_028897,0
train_028898,9
train_028899,0
train_028900,7
train_028901,7
train_028902,7
train_028903,1
train_028904,4
train_028905,4
train_028906,7
train_028907,9
train_028908,7
train_028909,1
train_028910,8
train_028911,7
train_028912,8
train_028913,7
train_028914,5
train_028915,0
train_028916,6
train_028917,5
train_028918,3
train_028919,6
train_028920,9
train_028921,4
train_028922,6
train_028923,5
train_028924,5
train_028925,2
train_028926,0
train_028927,9
train_028928,8
train_028929,6
train_028930,7
train_028931,4
train_028932,1
train_028933,0
train_028934,6
train_028935,2
train_028936,6
train_028937,3
train_028938,2
train_028939,8
train_028940,8
train_028941,8
train_028942,1
train_028943,6
train_028944,4
train_028945,6
train_028946,2
train_028947,3
train_028948,8
train_028949,7
train_028950,9
train_028951,1
train_028952,5
train_028953,1
train_028954,8
train_028955,7
train_028956,1
train_028957,6
train_028958,9
train_028959,0
train_028960,7
train_028961,3
train_028962,6
train_028963,4
train_028964,1
train_028965,8
train_028966,9
train_028967,8
train_028968,6
train_028969,1
train_028970,6
train_028971,8
train_028972,1
train_028973,9
train_028974,0
train_028975,6
train_028976,0
train_028977,7
train_028978,7
train_028979,9
train_028980,0
train_028981,2
train_028982,1
train_028983,6
train_028984,5
train_028985,1
train_028986,1
train_028987,9
train_028988,7
train_028989,4
train_028990,2
train_028991,1
train_028992,4
train_028993,5
train_028994,2
train_028995,4
train_028996,9
train_028997,1
train_028998,5
train_028999,6
train_029000,5
train_029001,6
train_029002,6
train_029003,7
train_029004,7
train_029005,7
train_029006,4
train_029007,4
train_029008,2
train_029009,3
train_029010,1
train_029011,5
train_029012,8
train_029013,4
train_029014,4
train_029015,1
train_029016,8
train_029017,7
train_029018,0
train_029019,7
train_029020,4
train_029021,8
train_029022,5
train_029023,4
train_029024,9
train_029025,7
train_029026,0
train_029027,7
train_029028,9
train_029029,8
train_029030,1
train_029031,8
train_029032,2
train_029033,8
train_029034,6
train_029035,0
train_029036,9
train_029037,6
train_029038,4
train_029039,6
train_029040,4
train_029041,9
train_029042,4
train_029043,3
train_029044,1
train_029045,4
train_029046,9
train_029047,5
train_029048,1
train_029049,9
train_029050,9
train_029051,4
train_029052,5
train_029053,4
train_029054,3
train_029055,3
train_029056,4
train_029057,8
train_029058,8
train_029059,4
train_029060,1
train_029061,4
train_029062,9
train_029063,4
train_029064,7
train_029065,4
train_029066,9
train_029067,9
train_029068,4
train_029069,9
train_029070,1
train_029071,5
train_029072,8
train_029073,7
train_029074,1
train_029075,6
train_029076,3
train_029077,7
train_029078,3
train_029079,4
train_029080,4
train_029081,5
train_029082,0
train_029083,9
train_029084,9
train_029085,9
train_029086,9
train_029087,6
train_029088,6
train_029089,6
train_029090,7
train_029091,3
train_029092,6
train_029093,1
train_029094,3
train_029095,5
train_029096,5
train_029097,9
train_029098,0
train_029099,5
train_029100,2
train_029101,8
train_029102,6
train_029103,7
train_029104,5
train_029105,2
train_029106,3
train_029107,7
train_029108,7
train_029109,9
train_029110,2
train_029111,7
train_029112,2
train_029113,5
train_029114,7
train_029115,0
train_029116,9
train_029117,5
train_029118,3
train_029119,6
train_029120,6
train_029121,2
train_029122,3
train_029123,0
train_029124,9
train_029125,9
train_029126,7
train_029127,7
train_029128,0
train_029129,9
train_029130,5
train_029131,1
train_029132,5
train_029133,6
train_029134,8
train_029135,4
train_029136,0
train_029137,9
train_029138,9
train_029139,3
train_029140,9
train_029141,8
train_029142,4
train_029143,4
train_029144,2
train_029145,1
train_029146,3
train_029147,1
train_029148,0
train_029149,8
train_029150,7
train_029151,3
train_029152,2
train_029153,5
train_029154,7
train_029155,9
train_029156,8
train_029157,9
train_029158,8
train_029159,2
train_029160,4
train_029161,4
train_029162,6
train_029163,1
train_029164,4
train_029165,0
train_029166,4
train_029167,7
train_029168,1
train_029169,0
train_029170,6
train_029171,1
train_029172,6
train_029173,6
train_029174,4
train_029175,8
train_029176,2
train_029177,7
train_029178,0
train_029179,7
train_029180,3
train_029181,6
train_029182,3
train_029183,3
train_029184,3
train_029185,7
train_029186,8
train_029187,7
train_029188,3
train_029189,9
train_029190,5
train_029191,9
train_029192,5
train_029193,0
train_029194,6
train_029195,8
train_029196,2
train_029197,8
train_029198,1
train_029199,9
train_029200,9
train_029201,3
train_029202,1
train_029203,7
train_029204,6
train_029205,7
train_029206,6
train_029207,7
train_029208,1
train_029209,7
train_029210,3
train_029211,5
train_029212,7
train_029213,6
train_029214,9
train_029215,1
train_029216,0
train_029217,7
train_029218,4
train_029219,9
train_029220,5
train_029221,1
train_029222,0
train_029223,7
train_029224,1
train_029225,6
train_029226,6
train_029227,1
train_029228,8
train_029229,5
train_029230,8
train_029231,2
train_029232,2
train_029233,8
train_029234,1
train_029235,8
train_029236,5
train_029237,0
train_029238,8
train_029239,1
train_029240,3
train_029241,0
train_029242,4
train_029243,9
train_029244,5
train_029245,1
train_029246,3
train_029247,1
train_029248,6
train_029249,0
train_029250,2
train_029251,3
train_029252,0
train_029253,0
train_029254,0
train_029255,5
train_029256,6
train_029257,5
train_029258,5
train_029259,3
train_029260,8
train_029261,7
train_029262,0
train_029263,3
train_029264,1
train_029265,3
train_029266,9
train_029267,6
train_029268,4
train_029269,0
train_029270,8
train_029271,4
train_029272,6
train_029273,6
train_029274,9
train_029275,0
train_029276,7
train_029277,9
train_029278,1
train_029279,2
train_029280,6
train_029281,9
train_029282,0
train_029283,5
train_029284,9
train_029285,6
train_029286,8
train_029287,5
train_029288,2
train_029289,4
train_029290,9
train_029291,9
train_029292,2
train_029293,5
train_029294,5
train_029295,9
train_029296,0
train_029297,5
train_029298,8
train_029299,1
train_029300,2
train_029301,0
train_029302,7
train_029303,0
train_029304,7
train_029305,8
train_029306,6
train_029307,0
train_029308,2
train_029309,3
train_029310,8
train_029311,0
train_029312,0
train_029313,4
train_029314,4
train_029315,7
train_029316,2
train_029317,7
train_029318,2
train_029319,6
train_029320,9
train_029321,5
train_029322,2
train_029323,7
train_029324,3
train_029325,5
train_029326,6
train_029327,9
train_029328,7
train_029329,4
train_029330,0
train_029331,0
train_029332,5
train_029333,6
train_029334,4
train_029335,3
train_029336,1
train_029337,5
train_029338,4
train_029339,0
train_029340,7
train_029341,8
train_029342,1
train_029343,8
train_029344,6
train_029345,0
train_029346,8
train_029347,8
train_029348,2
train_029349,3
train_029350,9
train_029351,5
train_029352,9
train_029353,3
train_029354,8
train_029355,1
train_029356,8
train_029357,5
train_029358,4
train_029359,7
train_029360,8
train_029361,9
train_029362,3
train_029363,8
train_029364,0
train_029365,6
train_029366,0
train_029367,7
train_029368,1
train_029369,0
train_029370,1
train_029371,1
train_029372,8
train_029373,4
train_029374,9
train_029375,2
train_029376,9
train_029377,2
train_029378,7
train_029379,4
train_029380,7
train_029381,6
train_029382,4
train_029383,1
train_029384,6
train_029385,5
train_029386,4
train_029387,2
train_029388,3
train_029389,3
train_029390,5
train_029391,6
train_029392,6
train_029393,1
train_029394,0
train_029395,0
train_029396,2
train_029397,4
train_029398,0
train_029399,6
train_029400,6
train_029401,2
train_029402,6
train_029403,5
train_029404,3
train_029405,1
train_029406,2
train_029407,5
train_029408,0
train_029409,0
train_029410,7
train_029411,7
train_029412,5
train_029413,2
train_029414,0
train_029415,3
train_029416,5
train_029417,6
train_029418,4
train_029419,8
train_029420,2
train_029421,4
train_029422,3
train_029423,3
train_029424,8
train_029425,0
train_029426,6
train_029427,9
train_029428,7
train_029429,3
train_029430,6
train_029431,1
train_029432,1
train_029433,1
train_029434,5
train_029435,1
train_029436,0
train_029437,2
train_029438,1
train_029439,4
train_029440,9
train_029441,4
train_029442,4
train_029443,7
train_029444,3
train_029445,9
train_029446,8
train_029447,6
train_029448,7
train_029449,0
train_029450,5
train_029451,5
train_029452,0
train_029453,0
train_029454,1
train_029455,1
train_029456,9
train_029457,0
train_029458,1
train_029459,1
train_029460,5
train_029461,8
train_029462,0
train_029463,2
train_029464,9
train_029465,6
train_029466,7
train_029467,6
train_029468,8
train_029469,8
train_029470,2
train_029471,6
train_029472,0
train_029473,8
train_029474,1
train_029475,2
train_029476,4
train_029477,8
train_029478,6
train_029479,7
train_029480,0
train_029481,3
train_029482,5
train_029483,5
train_029484,1
train_029485,9
train_029486,1
train_029487,4
train_029488,0
train_029489,9
train_029490,9
train_029491,3
train_029492,5
train_029493,2
train_029494,4
train_029495,0
train_029496,8
train_029497,1
train_029498,9
train_029499,7
train_029500,4
train_029501,9
train_029502,4
train_029503,4
train_029504,7
train_029505,9
train_029506,2
train_029507,9
train_029508,6
train_029509,5
train_029510,5
train_029511,1
train_029512,2
train_029513,9
train_029514,1
train_029515,5
train_029516,1
train_029517,1
train_029518,6
train_029519,2
train_029520,1
train_029521,4
train_029522,9
train_029523,3
train_029524,7
train_029525,0
train_029526,7
train_029527,6
train_029528,2
train_029529,7
train_029530,9
train_029531,7
train_029532,8
train_029533,2
train_029534,6
train_029535,6
train_029536,3
train_029537,7
train_029538,2
train_029539,3
train_029540,8
train_029541,4
train_029542,5
train_029543,0
train_029544,7
train_029545,1
train_029546,6
train_029547,1
train_029548,3
train_029549,2
train_029550,3
train_029551,3
train_029552,8
train_029553,9
train_029554,9
train_029555,0
train_029556,4
train_029557,9
train_029558,1
train_029559,4
train_029560,9
train_029561,0
train_029562,0
train_029563,0
train_029564,6
train_029565,8
train_029566,9
train_029567,8
train_029568,5
train_029569,7
train_029570,9
train_029571,9
train_029572,6
train_029573,1
train_029574,2
train_029575,8
train_029576,8
train_029577,3
train_029578,7
train_029579,9
train_029580,3
train_029581,2
train_029582,2
train_029583,5
train_029584,3
train_029585,7
train_029586,8
train_029587,1
train_029588,5
train_029589,5
train_029590,6
train_029591,9
train_029592,8
train_029593,4
train_029594,9
train_029595,5
train_029596,7
train_029597,3
train_029598,7
train_029599,1
train_029600,0
train_029601,3
train_029602,2
train_029603,2
train_029604,6
train_029605,9
train_029606,1
train_029607,3
train_029608,9
train_029609,0
train_029610,6
train_029611,7
train_029612,4
train_029613,0
train_029614,7
train_029615,2
train_029616,9
train_029617,7
train_029618,8
train_029619,3
train_029620,3
train_029621,2
train_029622,5
train_029623,5
train_029624,6
train_029625,2
train_029626,9
train_029627,1
train_029628,7
train_029629,4
train_029630,5
train_029631,3
train_029632,9
train_029633,1
train_029634,9
train_029635,7
train_029636,2
train_029637,4
train_029638,4
train_029639,5
train_029640,3
train_029641,1
train_029642,1
train_029643,1
train_029644,5
train_029645,9
train_029646,7
train_029647,4
train_029648,9
train_029649,2
train_029650,8
train_029651,1
train_029652,9
train_029653,9
train_029654,4
train_029655,2
train_029656,7
train_029657,2
train_029658,1
train_029659,9
train_029660,0
train_029661,9
train_029662,4
train_029663,5
train_029664,8
train_029665,8
train_029666,1
train_029667,5
train_029668,0
train_029669,7
train_029670,5
train_029671,7
train_029672,1
train_029673,0
train_029674,8
train_029675,2
train_029676,5
train_029677,8
train_029678,4
train_029679,9
train_029680,9
train_029681,9
train_029682,0
train_029683,5
train_029684,5
train_029685,6
train_029686,6
train_029687,6
train_029688,8
train_029689,3
train_029690,1
train_029691,2
train_029692,4
train_029693,4
train_029694,9
train_029695,2
train_029696,4
train_029697,9
train_029698,6
train_029699,7
train_029700,5
train_029701,5
train_029702,9
train_029703,8
train_029704,3
train_029705,0
train_029706,6
train_029707,8
train_029708,9
train_029709,5
train_029710,5
train_029711,3
train_029712,4
train_029713,8
train_029714,2
train_029715,2
train_029716,1
train_029717,1
train_029718,2
train_029719,4
train_029720,0
train_029721,2
train_029722,8
train_029723,1
train_029724,0
train_029725,0
train_029726,1
train_029727,5
train_029728,5
train_029729,1
train_029730,1
train_029731,4
train_029732,7
train_029733,5
train_029734,5
train_029735,5
train_029736,4
train_029737,2
train_029738,0
train_029739,5
train_029740,7
train_029741,8
train_029742,0
train_029743,9
train_029744,2
train_029745,3
train_029746,8
train_029747,8
train_029748,9
train_029749,1
train_029750,0
train_029751,8
train_029752,8
train_029753,8
train_029754,5
train_029755,5
train_029756,5
train_029757,8
train_029758,6
train_029759,9
train_029760,2
train_029761,6
train_029762,7
train_029763,2
train_029764,1
train_029765,1
train_029766,9
train_029767,8
train_029768,2
train_029769,4
train_029770,8
train_029771,5
train_029772,9
train_029773,0
train_029774,1
train_029775,4
train_029776,3
train_029777,4
train_029778,2
train_029779,7
train_029780,5
train_029781,8
train_029782,4
train_029783,8
train_029784,7
train_029785,9
train_029786,7
train_029787,2
train_029788,2
train_029789,0
train_029790,5
train_029791,0
train_029792,2
train_029793,9
train_029794,8
train_029795,1
train_029796,4
train_029797,5
train_029798,3
train_029799,2
train_029800,7
train_029801,8
train_029802,8
train_029803,9
train_029804,3
train_029805,1
train_029806,2
train_029807,4
train_029808,0
train_029809,2
train_029810,1
train_029811,5
train_029812,1
train_029813,2
train_029814,2
train_029815,2
train_029816,3
train_029817,8
train_029818,6
train_029819,7
train_029820,8
train_029821,6
train_029822,9
train_029823,0
train_029824,9
train_029825,6
train_029826,7
train_029827,9
train_029828,6
train_029829,7
train_029830,8
train_029831,7
train_029832,0
train_029833,2
train_029834,3
train_029835,0
train_029836,3
train_029837,8
train_029838,0
train_029839,3
train_029840,7
train_029841,7
train_029842,0
train_029843,3
train_029844,8
train_029845,1
train_029846,9
train_029847,0
train_029848,5
train_029849,6
train_029850,1
train_029851,9
train_029852,4
train_029853,4
train_029854,6
train_029855,1
train_029856,7
train_029857,1
train_029858,9
train_029859,4
train_029860,9
train_029861,3
train_029862,6
train_029863,4
train_029864,3
train_029865,6
train_029866,8
train_029867,0
train_029868,3
train_029869,3
train_029870,3
train_029871,5
train_029872,8
train_029873,2
train_029874,9
train_029875,6
train_029876,5
train_029877,0
train_029878,1
train_029879,6
train_029880,8
train_029881,7
train_029882,8
train_029883,8
train_029884,0
train_029885,2
train_029886,1
train_029887,3
train_029888,4
train_029889,8
train_029890,6
train_029891,7
train_029892,7
train_029893,5
train_029894,9
train_029895,8
train_029896,6
train_029897,0
train_029898,3
train_029899,0
train_029900,7
train_029901,5
train_029902,9
train_029903,0
train_029904,6
train_029905,9
train_029906,4
train_029907,3
train_029908,6
train_029909,4
train_029910,4
train_029911,9
train_029912,6
train_029913,5
train_029914,7
train_029915,0
train_029916,3
train_029917,1
train_029918,4
train_029919,4
train_029920,1
train_029921,2
train_029922,7
train_029923,2
train_029924,4
train_029925,6
train_029926,7
train_029927,2
train_029928,6
train_029929,8
train_029930,2
train_029931,0
train_029932,8
train_029933,3
train_029934,4
train_029935,7
train_029936,4
train_029937,8
train_029938,8
train_029939,3
train_029940,0
train_029941,9
train_029942,2
train_029943,9
train_029944,9
train_029945,2
train_029946,6
train_029947,9
train_029948,3
train_029949,6
train_029950,8
train_029951,0
train_029952,5
train_029953,7
train_029954,2
train_029955,1
train_029956,0
train_029957,8
train_029958,9
train_029959,4
train_029960,2
train_029961,1
train_029962,7
train_029963,1
train_029964,4
train_029965,0
train_029966,7
train_029967,2
train_029968,9
train_029969,1
train_029970,2
train_029971,9
train_029972,6
train_029973,2
train_029974,1
train_029975,9
train_029976,1
train_029977,5
train_029978,5
train_029979,4
train_029980,6
train_029981,1
train_029982,9
train_029983,0
train_029984,5
train_029985,2
train_029986,1
train_029987,8
train_029988,0
train_029989,9
train_029990,1
train_029991,9
train_029992,0
train_029993,8
train_029994,7
train_029995,8
train_029996,9
train_029997,0
train_029998,1
train_029999,4
train_030000,2
train_030001,0
train_030002,6
train_030003,9
train_030004,0
train_030005,2
train_030006,5
train_030007,9
train_030008,2
train_030009,8
train_030010,7
train_030011,7
train_030012,2
train_030013,1
train_030014,0
train_030015,8
train_030016,5
train_030017,2
train_030018,2
train_030019,9
train_030020,6
train_030021,6
train_030022,0
train_030023,5
train_030024,0
train_030025,0
train_030026,8
train_030027,2
train_030028,5
train_030029,6
train_030030,8
train_030031,3
train_030032,7
train_030033,3
train_030034,1
train_030035,7
train_030036,5
train_030037,8
train_030038,0
train_030039,9
train_030040,4
train_030041,7
train_030042,1
train_030043,2
train_030044,5
train_030045,5
train_030046,9
train_030047,6
train_030048,8
train_030049,2
train_030050,9
train_030051,8
train_030052,0
train_030053,3
train_030054,9
train_030055,0
train_030056,0
train_030057,8
train_030058,1
train_030059,0
train_030060,8
train_030061,6
train_030062,1
train_030063,3
train_030064,1
train_030065,1
train_030066,0
train_030067,9
train_030068,9
train_030069,8
train_030070,3
train_030071,2
train_030072,4
train_030073,9
train_030074,4
train_030075,5
train_030076,0
train_030077,5
train_030078,5
train_030079,8
train_030080,0
train_030081,7
train_030082,3
train_030083,8
train_030084,9
train_030085,8
train_030086,4
train_030087,0
train_030088,2
train_030089,9
train_030090,9
train_030091,6
train_030092,3
train_030093,2
train_030094,8
train_030095,6
train_030096,7
train_030097,8
train_030098,0
train_030099,8
train_030100,2
train_030101,4
train_030102,9
train_030103,9
train_030104,4
train_030105,4
train_030106,4
train_030107,8
train_030108,6
train_030109,9
train_030110,1
train_030111,9
train_030112,4
train_030113,6
train_030114,6
train_030115,8
train_030116,2
train_030117,1
train_030118,7
train_030119,5
train_030120,6
train_030121,0
train_030122,4
train_030123,9
train_030124,6
train_030125,3
train_030126,8
train_030127,6
train_030128,6
train_030129,7
train_030130,2
train_030131,9
train_030132,0
train_030133,0
train_030134,6
train_030135,0
train_030136,1
train_030137,5
train_030138,4
train_030139,3
train_030140,8
train_030141,7
train_030142,4
train_030143,2
train_030144,9
train_030145,1
train_030146,3
train_030147,3
train_030148,7
train_030149,8
train_030150,5
train_030151,4
train_030152,7
train_030153,3
train_030154,8
train_030155,9
train_030156,2
train_030157,2
train_030158,8
train_030159,6
train_030160,8
train_030161,5
train_030162,0
train_030163,0
train_030164,9
train_030165,8
train_030166,0
train_030167,0
train_030168,0
train_030169,6
train_030170,5
train_030171,8
train_030172,2
train_030173,7
train_030174,8
train_030175,5
train_030176,2
train_030177,9
train_030178,4
train_030179,9
train_030180,4
train_030181,5
train_030182,5
train_030183,1
train_030184,9
train_030185,4
train_030186,3
train_030187,3
train_030188,5
train_030189,0
train_030190,1
train_030191,9
train_030192,2
train_030193,6
train_030194,7
train_030195,2
train_030196,6
train_030197,3
train_030198,7
train_030199,1
train_030200,1
train_030201,6
train_030202,0
train_030203,4
train_030204,7
train_030205,2
train_030206,5
train_030207,2
train_030208,0
train_030209,1
train_030210,5
train_030211,3
train_030212,9
train_030213,3
train_030214,4
train_030215,8
train_030216,1
train_030217,2
train_030218,7
train_030219,8
train_030220,2
train_030221,5
train_030222,5
train_030223,2
train_030224,1
train_030225,5
train_030226,1
train_030227,4
train_030228,4
train_030229,3
train_030230,1
train_030231,8
train_030232,8
train_030233,5
train_030234,8
train_030235,6
train_030236,1
train_030237,5
train_030238,8
train_030239,6
train_030240,0
train_030241,8
train_030242,8
train_030243,2
train_030244,2
train_030245,0
train_030246,6
train_030247,0
train_030248,0
train_030249,3
train_030250,4
train_030251,5
train_030252,1
train_030253,4
train_030254,1
train_030255,1
train_030256,0
train_030257,5
train_030258,7
train_030259,6
train_030260,2
train_030261,0
train_030262,2
train_030263,0
train_030264,0
train_030265,3
train_030266,3
